id,sentimen,tweet,emoticon_score,ortografi,exclamation,lexicon_score,jj,neg,lexicon_pos_score,lexicon_neg_score
234,0,tidak heran sih driver gocar ngeluh macet ngeluh pas kerja serah deh pura tidak denger lelah,0,0.0,0,0,1,2,3,3
235,0,emotxtawa kali sih erti yaudahlah iya you might consider to fuck your phone instead of me,1,0.0,0,-1,0,0,0,1
236,1,tertawa sehat wih bang arip kabare apik enak gontai gontai,0,0.0,0,4,1,0,4,0
237,0,uang konsumsi buka puasa bareng anak yatim bayar katering,0,0.0,0,0,0,0,0,0
238,1,wajah kasih puja pipi tirus usap mata pejam kecup benar orang cinta buta,0,0.0,0,1,0,0,1,0
239,1,negara sisa helat turnamen akbar milik taktik kunci jamak harap juara fifa world cup 2018 belgia anggap tim contoh bonus demografi ucap selamat pep,0,0.02127659574468085,0,4,1,0,4,0
240,1,romantis turut dilakuin jalan jalan kaki tidak ngebiarin sisi hindar serempet dijagain,0,0.0,0,2,2,1,2,0
241,0,repot dar baca erti nahdisitu timbul salah paham selektif argument ndakpapa selagi nalar tetep jalur jalur deh jalur itupelanggaran celotehreceh,0,0.0,0,-1,2,0,0,1
242,0,gorgeous kaya orang emotxtawa 3,3,0.0,0,0,1,0,0,0
243,1,kali ngerasa sukarela nyebarin giat suka manfaat nyebarin sebar mari sepeda sepeda bandungbersepeda bandung bandungnightride indonesiabersepeda,0,0.0,1,1,0,0,1,0
244,0,langgar bawaslu lawan politik nya beliau ah terjun image beliau masyarakat,0,0.0,0,-1,0,0,2,3
245,1,mantap ye bahasa orang falin love mah beda kak,0,0.0,0,1,0,0,2,1
246,1,ngerasa hidup enak allah allah kasih uji ngebuat allah finya allah sayang tegur hamba dosa hamba penuh,0,0.020833333333333332,0,6,1,0,8,2
247,1,alhamdulillah puji allah tuhan semesta alam terimakasih nikmat sehat rezeki umur happy-happy5 thanksfam thanksdear,0,0.0,0,6,1,0,6,0
248,1,moga tuhan senantiasa serta langkah jadi hubung kuat hadap uji hidup i love you,0,0.041666666666666664,0,3,1,0,3,0
249,1,bahagia,1,0.0,0,1,0,0,1,0
250,0,situ ngelacur bayar urus cuma gasukak situ salah gamo maap etapi urus situ jugak si sukak or tidak ma situ,0,0.0,0,-1,1,1,0,1
251,1,pacu fisik biar tetep jaga puasa bikin labil siap puncak mandala diksar wanadri jauh ayodong semangat,0,0.0,1,1,1,0,2,1
252,1,asa baca novel jenis novel destar informasi sangat riil kisah nyata cacat hukum,0,0.0,0,-1,2,0,0,1
253,0,back to maba lyfe jam gin pulang kos motor jalan gelap sepi takut berani yallah sangat minggu kuliah quat quat quat,0,0.0,1,-2,2,0,1,3
254,1,selamat tidur bidadari titip malaikat jaga malam,1,0.0,0,1,1,0,1,0
255,0,kaya iya netijen leceh seksual korban salah posisi korban sederhana iya tidak orang korban respect si viavallen enggak si laku malu ingat,0,0.0,0,-3,1,1,1,4
256,0,sistem ppdb pilih sekolah epilihan dki jabar rpilihan tlg seragam seluruh propinsi jalur prestasi bukti daftar dinas didik barkot piagam bohong lgs blok,0,0.0,0,0,0,0,1,1
257,1,sayang selamat ulang iya ayu popo crew tunggu 00 00 wib sangat lho semogacepat mup on atta bicara bicara si clara ngeblock,0,0.030303030303030304,0,2,1,0,2,0
258,1,emas main badminton rekan dwi sulistyono sabet juara kelas double junior piala bupati 2008 2010 semi final single junior 2007 ngiang,0,0.0,0,1,0,0,1,0
259,0,mikir apas bel sok update biar ikut viral hm tidak tidak retweet or reply this thread nunjukin iya artis orang iya hak marah dilecehin,0,0.0,0,-1,1,2,0,1
260,0,tidak pajang hadist ayat allah benar niat tak jual ayat hadist benar,0,0.0,0,1,0,1,1,0
261,1,finally tuju capai berani buka twitlagi tidak takut spoiler ohho,0,0.0,0,2,1,1,2,0
262,1,cepat sembuh sayang ku biar main mimi mimo biar jalan jalan i love you bo kngdaniel96,1,0.038461538461538464,0,4,2,0,4,0
263,0,it s like a circle of stupidity atlit tidak diurusin duit bebenah biar atlit negri nyaman atlit gizi beres bebenah eh salah stadion rusak supporter tim atlit main jelek what a moron,0,0.0,0,-2,2,1,1,3
264,0,nyinyir hijrah hijrah mndapatkan modal dalil satu hmbingung deh orang tidak bahagia orang rubah,0,0.0,0,-2,1,1,0,2
265,0,orang niat sangat bikin akun gaib maki parah orang marah akun gaib,0,0.0,1,-1,1,0,0,1
266,1,armysaya bilang sayang emotxtangis sayang bts,-1,1.0,0,2,2,0,2,0
267,0,    kondekeong mbak kantor fu,0,0.0,1,0,0,0,0,0
268,0,jauh turunya gara-gara gelap tidak ,0,0.0,0,-1,1,1,0,1
269,0,tidak tidur males bongkarin tidur pakai jeans harap pagi pagi langsung bus kos koper malang menang takkusangka travel agent busyuuk,0,0.0,1,-2,1,1,1,3
270,1,semangat iya lembur jame ,1,0.0,0,1,0,0,1,0
271,1,muka mang tidak indah least jalan indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bal indonesia,0,0.0,0,0,1,1,1,1
272,0,dm marco simic pakai senonoh marah ngedm kenal gapernah balas aduh mbak via vallen mah orang emotxtangis,-1,0.0,0,-2,2,0,1,3
273,0,caring biar betul niat ikhlas harap orang mlkkukan pkr trhdap sudah sangat sakit x harap,1,0.0,0,0,0,0,1,1
274,1,alah gede  barusan senyum jarak meter lemas malam ketemu iya nc,1,0.0,0,-1,0,0,0,1
275,0,baru pakai kacamata pusing iya   ,0,0.0,0,-1,0,0,0,1
276,1,wow jeje keren   ,0,0.0,0,1,0,0,1,0
277,1,lembar roti gandum gelas kakak perempuan hangat alhamdulilah kenyang,1,0.0,0,3,1,0,3,0
278,1,poin artis tertawa alhamdulillah sehat 2 sibuk ma anak sibuk ma suami sibuk nikah rosa sibuk koreanan tertawa,0,0.0,0,0,2,0,4,4
279,1,enak enak p hapy lunch late,0,0.0,0,2,0,0,2,0
280,0,tunggu anak anteng sabar luas samudra bapak dateng-dateng bikin anak menang hmkuingin marah lampias,0,0.0,0,0,4,0,2,2
281,0,sat telepon an cerita lebar trnyta orang telepon tidur,0,0.0,0,1,0,0,1,0
282,0,oke bukber tmn kampus rumah tmn untung puasa sabar muacet poldimana rumah teman 1 orang,0,0.0,1,3,0,0,3,0
283,0,gubernur kaco tidak manusiawi mknya pantes pengharhaan 3 penjara bukti,0,0.0,1,-1,0,1,0,1
284,0,kecewa deh stadium tour nya id jadwal tampilin so moga indonesia masuk,0,0.0,1,0,0,0,2,2
285,1,tidak deskripsi pokok kasih sayang anak anak anak nikah si pacar gada pokok sayang anak anak,0,0.0,0,3,1,1,3,0
286,1,sayang hai,0,0.0,0,1,0,0,1,0
287,1,sayangkumanusia normal terima kasih ucap terima kasih iya bange gabung oa ecek ecek pokok sayang sangat i love you,0,0.2857142857142857,2,4,1,0,4,0
288,0,sa parah ngnt apan adnan mu gade nahloh resa ilangkan,0,0.0,0,-1,0,0,0,1
289,0,sih susah apresiasi dilakuin oranglain hak nya gap butuh kali iya gilir kerja nomor 1 ijin libur ae hajar ketjewalah,0,0.0,1,1,0,0,1,0
290,1,jatuh cinta pada terima asa paksa moga ingin selamat malam gadis,0,0.0,0,2,1,0,3,1
291,0,maklumin omong mommy tidak setujuin suka suka co umur beda yah cari duda mapan umur,0,0.0,0,0,0,1,2,2
292,0,indosat tidak deh operator,0,0.0,0,0,0,1,0,0
293,1,inget tebak tebak budi ikan ikan bentuk segitiga aisyah ikan sepat budi ayaisyah desak penasaran budi ikancut lunb hening 5 detik tertawa malu emotxtawa recehkantwitter,1,0.0,1,2,0,0,2,0
294,0,ribu teliti anak bangsa kait tanggulang sampah sangat jarang terap proyek serakah baik anak cucu mana,0,0.0,0,0,0,0,1,1
295,1,manis sangat sih sayang iya ampun jimin adabyu buing buing,0,1.0,0,2,0,0,2,0
296,1,suka point prof suteki puncak tinggi pancasila tuhan maha esa sdgkan salah petinggi bpip pnh pidato viral ragu nampol banget ilcbpip roiggantipresiden,0,0.046511627906976744,0,2,2,0,3,1
297,0,kunaon kakak perempuan kin hai kinsuzanshi sia dc bli tolong intrnetan tidak trpakai telkomsel payah,0,0.0,0,-1,0,2,0,1
298,1,bahagia annyversarry kali trsrah orang blng tidak pdli rasain iblan bhagia smuanya ysayang cemburu krna orang wajar moga mngrti,0,0.0,0,1,0,1,2,1
299,1,cinta rezeki cinta orang cinta rezeki indah cinta insan itu bahagia pasti cinta cipta insan,0,0.0,0,9,0,0,9,0
300,0,bikin cuma masuk my indihome beda tidak tagih nya solusi akun pencengboo gmail com,0,0.0,0,0,0,1,0,0
301,0,jahat studio sepi  tesapun pergi studio syalala,-1,0.0,0,-2,0,0,0,2
302,0,rada kesal tamu kasih discon okey kasih gilir lebaran kabur anjing ajar tega kayak,0,0.04,0,0,0,0,4,4
303,0,males hawa mendung macet,0,0.0,0,-2,1,0,0,2
304,0,beuh krl jakarta cikarang mah penuh sesak saudara laki laki tugas mana penuh sesak gitumah tidak jalan kesana kemari tugas lapor da leceh hajar tempat laku biikin ramai,0,0.05,0,-6,2,1,2,8
305,1,sayang sangat orang tua untuk hati curah hati ngadu ketawa selamat ibadah haji tamu allah iya bunda sani ayah,0,0.0,0,4,1,0,4,0
306,1,thang you for your wishes teman alhamdulillah terimakasih iya allah throwback nadyaandriwedding,0,0.0,0,3,0,0,3,0
307,0,pegang atur banyak nasabah tidak tahu kesel sih gagal klaim asuransi axa mandiri rnya gara gara klausul aneh,0,0.03125,0,-1,2,1,1,2
308,1,selamat jalan ibadah sholat isya lupa syukur alaho,1,0.0,0,4,1,0,5,1
309,1,fahrurozigo ayo nasi uduk betawi mantap banget,1,0.08333333333333333,0,2,0,0,2,0
310,1,hai manis kenal tertawa,0,0.0,0,2,0,0,2,0
311,0,keren iya jalan mana mandiri banget keren ndasmu tidak temennya mah lurah ayo,0,0.0,0,4,0,1,5,1
312,0,tidak kumpul emotxtawa oke jadwal kendala p,0,0.0,0,0,0,1,1,1
313,1,barusan santai makan maf iya iya sayang,1,0.0,0,3,0,0,3,0
314,1,iya sayang terima kasih lupa uang buku titipin iya,0,0.0,0,1,0,0,2,1
315,0,sakit kepala tidak hilang hilang tidak tahan meldak kepala,-1,0.0,1,1,0,2,3,2
316,1,iya aamiin aamiin kakak datenh sukses iya pensi semangat junior panitia oke,1,0.0,0,5,0,0,5,0
317,0,keinget ngejar-ngejar aja annenya bela-belain tufl jakarta siap ngirim hasil tufl bandung ngumpulin berkas,0,0.0,0,0,1,0,0,0
318,1,terima kasih acara keren sangat tambah monkey bots ada acara   ,0,0.0,0,2,0,0,2,0
319,0,gaktau baek coy p emotxtawa kesini sombong s p,0,0.0,1,-1,0,0,0,1
320,0,iya omong kesal sangat bicara oky dongo malam malam ngomel ,-1,0.0,0,-2,0,0,0,2
321,1,wa emotxtawa h emotxtawa iya gah oke p iya us oke drt besok deh iya,1,0.0,0,2,0,0,2,0
322,0,serba salah deh pergi mah,0,0.0,1,-2,1,0,0,2
323,0,download gilir instal not working damn,0,0.0,1,0,0,0,0,0
324,1,didik mah nomor 1 za emotxtawa bicara bicara kyknya milih nyekolahin anak negeri gedein keluar jalan didik alami ajar emotxtawa,2,0.0,0,0,0,0,1,1
325,0,nunjukkin kak linimasa samain gugah isu isu busuk politik da bilang,0,0.0,0,-4,1,0,0,4
326,1,selamat ulang sayang happy baekho day,0,0.0,0,2,1,0,2,0
327,0,woy kafir bicara sby suharto sby kafir bodoh jaman sby tidak gerakn gnti presiden bagus sby,0,0.0,0,-2,1,1,1,3
328,1,amat hayom http t co ygalplqp-ygalplqpd,0,0.0,0,0,0,0,0,0
329,0,gubernur macet sore tolong evaluasi,0,0.0,0,0,1,0,1,1
330,1,pintar maksud oke,1,0.0,2,2,0,0,2,0
331,0,patah awal kalimat bilang ngotot sih kasih kepala batu sih et cetera,0,0.0,0,0,1,0,0,0
332,0,kasus copy paste tanggap 1 tanggap 2 tidak langgan maaf estimasi bayar jaring bolt emotxtawa ayo ah,1,0.0,0,2,0,1,2,0
333,1,ajar bilang alhamdulillah kasih sulit alhamdulillah allah sayang uji alhamdulillah diingetinnya dunia biar akhirat tidak masuk neraka sedap,0,0.0,0,6,1,1,8,2
334,1,selamat buka sist selamat buka puasa jalan nya,0,0.0,0,3,2,0,3,0
335,0,pelit sihpadahal ta ku karo ta mu bedo iya dadar nek jaluk ta ku iya langsung tidak wenehi depan bimbing sok pahlawan bantuin nyata nol gituin yhaastagfirullah aziem sabar,1,0.0784313725490196,1,-1,1,1,3,4
336,0,aju paylater tolak alas krg rinci bantu alas pasti foto ktp informasi kriteria traveloka,0,0.02564102564102564,0,-1,1,0,0,1
337,0,jujur kadang ngerasa sebel orang cinta sangat wi gausah segitunya sungguh bnrbnr tidak kalah sangat sumpah,0,0.0,0,2,0,1,3,1
338,0,orang tidak nilai jilbab syar tidak nya kadang gemez orang kelas diem-diem bae eh grup bisa nyeletuk arah social harassment,0,0.03571428571428571,0,0,0,2,0,0
339,1,laku cinta,0,0.0,0,0,0,1,0,0
340,0,amit amit deh kota jakarta duduk lewat langsung bebas rahasia dmna mna macet     ,0,0.0,0,0,2,0,1,1
341,1,main semak semak gapakek sendal masuk hutan ular setan gapeduli menang bicara bicara inget tidak nama oldmoneygakngerasain,0,0.0,1,0,1,1,1,1
342,0,ngabalin tokoh tidak salah hidung gede toko sorban kali iya,0,0.0,0,1,1,1,1,0
343,1,makan emotxtawa fave cinlok suka kontra abang dapetin cinlok pagi antri sabana khilap makan ayam surabi solo sore mampir rebut sangat,1,0.13333333333333333,0,3,1,0,3,0
344,1,cewek sengaja nyemburuin cowok depan tetep cinta orang so teman teman cewek cmburu cinta,0,0.0,1,0,0,0,1,1
345,0,dasar netizen ymc disalahin swing disalahin jugajadi akuistri sah nya woojin,0,0.043478260869565216,0,0,0,0,0,0
346,0,wartawan bunuh guru bunuh aktivis bunuh sorang bunuh bas orang bunuh puluh orang bunuh ratus orang bunuh ribu orang bunuh puluan ribu orang bunuh ratus ribu orang bunuh juta orang bunuh,0,0.0,0,-11,0,0,0,11
347,0,kenal hayu ngajakin tmuan gilir kenal puas ninggalin ntr butuh nongol hadeh boneka suka hati,0,0.0,0,1,4,0,2,1
348,0,ew cewek tertawa najis bau amis emotxtawa,1,0.0,0,-2,0,0,1,3
349,0,a a a sih sepele bikin ngedown,0,0.0,2,-1,0,0,0,1
350,0,ganti presiden tidak presiden preseden sadar saudara laki laki ganti presiden pks nti fahri ganti,0,0.0,0,1,0,1,1,0
351,1,persibku menang persibku menang o persibday pucuk juara awaydays bantul bobotohsaalamdunya banggamengawalmu,0,0.2857142857142857,0,3,1,0,3,0
352,0,wedeh alam iya min waks pacar kaya tidak serius memang,0,0.0,2,0,3,1,1,1
353,0,pakai rexona kelek ku basah,-1,0.0,0,-1,1,0,0,1
354,0,setan monyong asa dunia     ,0,0.0,1,-1,0,0,0,1
355,0,bully suka marah kejar si tukang bully tidak tangkap badan lelah muncul bulir bulir air cucur mata,0,0.0,0,-4,1,1,0,4
356,1,alhamdulilah pasuk jumat legi moga hidup manis penuh kebarokahan rahmat,0,0.0,0,4,2,0,5,1
357,1,bilang cantik,0,0.0,0,1,1,0,1,0
358,0,lelaki jaga nafsu jaga pandang burung tidak atur salah pakai perempuan pakai,0,0.0,1,2,0,1,3,1
359,1,terkadang tidak butuh tuju mana bondonekat bismillahirrahmanirrahim mydiary humancapitallife,0,0.0,0,0,0,1,0,0
360,1,baju sexy kamar tidur king ezechiel douassel top scorer liga 1 koleksi 11 goals catat brace gawang psms medan malam ntapaliando,0,0.02857142857142857,0,0,0,0,0,0
361,1,dengar lagu kati iya kati olah bighit dengar doa ngerilis lagu fake love versi iniso thang you so much bighit,1,0.12195121951219512,0,2,0,0,2,0
362,0,via vallen leceh seksual via dm instagram main sepakbola asing klub lokal netizen blame the victim again sedih cewek cewek salah,0,0.029411764705882353,0,-4,2,0,0,4
363,1,quots-quots emotxtawa mainin emotxtawa w mah bebas emotxtawa ikm kd guring kah kena talambat bangung ikm tertawa,3,0.0,0,1,1,0,2,1
364,0,sianjiirsuka sangat bkin kontroversi,0,0.0,1,0,1,0,0,0
365,1,pintar sopir bebas macet bebas razia mulus bogor,0,0.0,0,3,4,0,4,1
366,0,teman lupa argh,0,0.0,0,0,0,0,0,0
367,0,mertua nano nano sangat cari rumah kredit susah sangat posisi hamil anak kadang bikin emosi turun ken mandiri,0,0.0,0,-1,3,0,1,2
368,0,mbak kos suka ributin bodigardnya vela suka muterin halaman kosan  mon maap iya mbak teman gada muterin halaman kos suara motor gede,-1,0.0,0,1,0,1,1,0
369,0,tidak cerita diem tidak sok bikin asumsi gilir ditegor bilang becanda gilir didiemin ngelunjak tonjok,0,0.0,0,-1,0,2,1,2
370,1,serial komedi 2013 1 season cerita mba-mba muda nikah duda 3 anak kadang mantan istri kumpul rumah receh sangat asli,0,0.0,0,2,5,0,2,0
371,0,puasa asa sangat khusu shalat tarawih ngaji diitung jari kali ngerasain curah hati tetep ngaji twitteran,0,0.0,0,1,1,0,1,0
372,1,bilang sayang tanda bohong sayang nikahin nikahin,0,0.0,0,1,0,0,2,1
373,0,kabar duka ranah mode internasional desainer kondang kate spade tewas gantung scarf,0,0.0,0,-2,2,0,0,2
374,1,rasa betapa cinta suka rayu tidak ku pungkiri benar benar i love you sayang,0,0.030303030303030304,0,3,1,1,3,0
375,0,nenek anjing doa kotor bau tanah anjing          ,0,0.0,0,-3,0,0,1,4
376,1,ngak erti deh bisa orang dunia diri ajah keren t shirt gila ngak,0,0.0,0,1,0,0,1,0
377,1,alhamdulillah kakak teteh baiksangat sayang sangat iya allah kangen teteh suka sangat manjain kakak suka sangat belanjain tidak poko sayang sangat,0,0.0,0,4,2,1,6,2
378,0,diam omongin tidak diam iya emotxtawa h bagus sih tidak diam diam ngoceh sih jatohnya omongin,1,0.0625,0,0,0,2,2,2
379,1,terima kasih kak cantik lukis digital kakak dinda iya,0,0.0,0,2,0,0,2,0
380,1,terima kasih undiknas bal percaya jalan companya visit singapore malaysia kusuma holiday tour,0,0.0,0,1,0,0,1,0
381,0,bos tidak solving iya tidak akar iya instan rusak rusak teroos,0,0.0,0,-3,2,2,0,3
382,0,si hitam parkir motor macet jam sgni,0,0.0,0,-2,2,0,0,2
383,1,seru lucu gila,0,0.0,0,2,0,0,2,0
384,0,min jl a wahab syarani batu ampar balikpapan utara mati listrik yapadahal jadwal pelihara besok lho,0,0.0,0,-1,0,0,0,1
385,1,nyervice si revo biar tampan,1,0.0,0,1,0,0,1,0
386,0,kakanya sih laku sombong kakak kakak sok laku tertawa,0,0.0,0,-1,0,0,1,2
387,0,kah pancasila milik wni orde kuasa ada golong tolak azaz tunggal pancasila,0,0.043478260869565216,0,-1,1,0,0,1
388,1,ter mana cuma bilang sayang tidak ubah nungguin leave tolong lupain iya he kaya tidak lupain sadar sayang dar,1,0.0,0,4,3,2,5,1
389,0,pending parah,0,0.0,0,-1,1,0,0,1
390,0,tidak teman latah jorok,0,0.0,0,-1,0,1,0,1
391,0,marah bilang aneh anjng,-1,0.0,1,-1,1,0,0,1
392,1,mas metal program anak muda zaman now anak muda kreatif buka,0,0.0,0,3,1,0,3,0
393,1,sodorinbalon p semangat,-1,0.0,1,1,0,0,1,0
394,0,yalah seram malam berita duka cita sih mesjid malam jum at,-1,0.0,0,-1,0,0,1,2
395,1,iya bias bikin kadang lupa butir debu bener-bener bikin spesial sayang sangat,0,0.0,0,1,1,0,2,1
396,0,iya allah penat kuat hati pls,0,0.0,0,3,0,0,3,0
397,0,langsung musuh biang kerok ajar dalam langsung tuduh fitnah nama diri bukti tampil muka nilai asumsi,0,0.0,0,-2,0,2,0,2
398,0,palembang uji coba venue asi games jakarta to gubernur banggain aduh sing islam gawean ra kelar pikir keri,0,0.0,0,-1,0,0,0,1
399,0,story ig tulis stay with me pegang tangan bahtidak cocot netizen bondong serbu diri kata ngatai akan,0,0.0,0,1,0,1,1,0
400,0,wujud adil sosial batas bangun infrastruktur iya cetek pikir infrastruktur bangun hutang miliar dollar,0,0.0,0,0,1,0,0,0
401,1,selamat siang sahabat pos kirim terima iya sahabat terima kasih percaya layan fd,1,0.0,0,2,0,0,2,0
402,0,lemah ah yah kerja iya mangungnya malam tidak istirahat,0,0.0,1,0,1,1,1,1
403,0,tl isi tidak,0,0.0,0,0,0,1,0,0
404,1,santai pakai kaos celana oblong sendal jepit ribut kuncir gantung muka kucel modal laptop hp jalan sudahlengkap syekali,0,0.0,0,-2,0,0,0,2
405,1,selamat pagi warga gunungkidul suasana pagi kawan selamatpagi gunungkidul harilingkunganhidupsedunia worldenviromentday-worldenviromentday018,0,0.0,0,1,0,0,1,0
406,0,busway yak,0,0.0,0,0,0,0,0,0
407,1,tinggal my partner mudik fight malam alhamdulillah bantuin gooks maksi sangat brother frekopi yak,0,0.0,0,2,0,0,2,0
408,0,belah stereotyping nya nyata coba salah bicara bagus kecam dengar suara benar bagus kalah keras salah atas,0,0.0,0,-1,5,0,3,4
409,0,bias ngilang kaya jin,0,0.0,0,0,1,0,0,0
410,0,jujur yah goblok gila sadar pgn lingkar setan hidup saudara dengki jahat tidak kuat sepupu sial cln huni neraka si lina laki si lita najis sial,0,0.0,0,-6,1,1,3,9
411,0,sebenrnya sakit paksa   ,0,0.0,0,-1,1,0,0,1
412,1,ba emotxtawa kasir after me ngangkat keresek belanja lihat mas nya nyodorin barang belanja,1,0.0,0,0,0,0,0,0
413,1,iya sayang terima kasih iya,0,0.0,0,2,0,0,2,0
414,0,eling tidak sih 3 cepat kilat lambat sangat instagram tidak refresh twitter bosen nanyain nomor melulu 5 lambat,0,0.5454545454545454,2,-3,2,2,0,3
415,0,ciputat depok jam malam 1 45 jam jalan aokm j pusing,0,0.0,0,-1,0,0,0,1
416,1,9 bibi esta oh my gud sayang sangat bibi banget sayang bibi emotxtawa bibi asik sangat perhati sangat aah sayang sangat emotxtangis bibi tiada sayang mu bi,1,0.14285714285714285,0,3,1,0,4,1
417,0,tapi bilang tidak papa ji akting situ  baekan mi jam simpan dendam bikin sakit tidak,-1,0.0,0,-2,1,2,0,2
418,1,cihe zayn malik norak selamat iya tertawa iya kaya anak pung cont,0,0.0,0,1,2,0,2,1
419,1,alhamdullilah 3 point tandang terima kasih sehat terima kasih badag dukung maung bandung resfect persibday,0,0.0,0,3,1,0,3,0
420,0,sedi baca-bacain komennya jahat sangat nyumpahin biar ngerasain kesiankarena iya digituin tidak enak asa jadi langsung ngerasa tidak harga tidak malu minder orgnya trauma,0,0.0,0,-2,2,3,0,2
421,0,dapuq gagal serius ngulang,0,0.0,0,0,2,0,1,1
422,0,cegah radikalisme mohon deskripsi batas radikalisme batas kriminalisasi ajar islam nama radikalisme sekuler,0,0.0,0,-1,1,0,0,1
423,0,kaya ek orang,0,0.0,0,0,0,0,0,0
424,1,matahari enak pagi eco island,0,0.0,0,1,0,0,1,0
425,0,orang tidak habis pikir orang anggap wajar salah via vallen anggap nama leceh bentuk apa sakit tidak peduli jenis leceh,0,0.0,0,-3,1,2,1,4
426,0,kali egois penting omong tidak sesuai hati munafik brew mbrew,0,0.0,0,-3,1,1,1,4
427,0,sebut pas pasang muda anak 1 tinggal rumah orang tua cewek anak dijagain ibu selagi kerja eh pas lebaran tinggal rumah mertua solat ied sungkem moga pahala kasih ibu woi anak sadar,0,0.0,1,7,3,0,8,1
428,1,mkasih aji selamat ulang,0,0.0,0,1,1,0,1,0
429,1,sebenernya naksir coklat stock kosong t t urus orang parah sound headphone milik kuat beli stocknya jodoh steel,-1,0.023809523809523808,1,0,1,0,2,2
